Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Lack of AcrB Efflux Function Confers Loss of Virulence on Salmonella enterica Serovar Typhimurium.","/pubmed/28720734","Wang-Kan X, Blair JMA, Chirullo B, Betts J, La Ragione RM, Ivens A, Ricci V, Opperman TJ, Piddock LJV.","MBio. 2017 Jul 18;8(4). pii: e00968-17. doi: 10.1128/mBio.00968-17.","MBio.  2017","PubMed","citation","PMID:28720734 | PMCID:PMC5516257","pubmed","28720734","create date:2017/07/20 | first author:Wang-Kan X",
"Incomplete penetrance in mitochondrial optic neuropathies.","/pubmed/28716668","Caporali L, Maresca A, Capristo M, Del Dotto V, Tagliavini F, Valentino ML, La Morgia C, Carelli V.","Mitochondrion. 2017 Jul 14. pii: S1567-7249(17)30207-6. doi: 10.1016/j.mito.2017.07.004. [Epub ahead of print]","Mitochondrion.  2017","PubMed","citation","PMID:28716668","pubmed","28716668","create date:2017/07/19 | first author:Caporali L",
"Systematic identification of human housekeeping genes possibly useful as references in gene expression studies.","/pubmed/28713914","Caracausi M, Piovesan A, Antonaros F, Strippoli P, Vitale L, Pelleri MC.","Mol Med Rep. 2017 Sep;16(3):2397-2410. doi: 10.3892/mmr.2017.6944. Epub 2017 Jul 6.","Mol Med Rep.  2017","PubMed","citation","PMID:28713914","pubmed","28713914","create date:2017/07/18 | first author:Caracausi M",
"Molecular Mechanisms behind the Physiological Resistance to Intense Transient Warming in an Iconic Marine Plant.","/pubmed/28706528","Marín-Guirao L, Entrambasaguas L, Dattolo E, Ruiz JM, Procaccini G.","Front Plant Sci. 2017 Jun 29;8:1142. doi: 10.3389/fpls.2017.01142. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28706528 | PMCID:PMC5489684","pubmed","28706528","create date:2017/07/15 | first author:Marín-Guirao L",
"lncRNAs and MYC: An Intricate Relationship.","/pubmed/28704924","Iaccarino I.","Int J Mol Sci. 2017 Jul 12;18(7). pii: E1497. doi: 10.3390/ijms18071497. Review.","Int J Mol Sci.  2017","PubMed","citation","PMID:28704924 | PMCID:PMC5535987","pubmed","28704924","create date:2017/07/15 | first author:Iaccarino I",
"BCAT1 controls metabolic reprogramming in activated human macrophages and is associated with inflammatory diseases.","/pubmed/28699638","Papathanassiu AE, Ko JH, Imprialou M, Bagnati M, Srivastava PK, Vu HA, Cucchi D, McAdoo SP, Ananieva EA, Mauro C, Behmoaras J.","Nat Commun. 2017 Jul 12;8:16040. doi: 10.1038/ncomms16040.","Nat Commun.  2017","PubMed","citation","PMID:28699638 | PMCID:PMC5510229","pubmed","28699638","create date:2017/07/13 | first author:Papathanassiu AE",
"Molecular epidemiology of Dientamoeba fragilis.","/pubmed/28697994","Cacciò SM.","Acta Trop. 2017 Jul 8. pii: S0001-706X(17)30335-2. doi: 10.1016/j.actatropica.2017.06.029. [Epub ahead of print] Review.","Acta Trop.  2017","PubMed","citation","PMID:28697994","pubmed","28697994","create date:2017/07/13 | first author:Cacciò SM",
"Tumor Evolution of Glioma-Intrinsic Gene Expression Subtypes Associates with Immunological Changes in the Microenvironment.","/pubmed/28697342","Wang Q, Hu B, Hu X, Kim H, Squatrito M, Scarpace L, deCarvalho AC, Lyu S, Li P, Li Y, Barthel F, Cho HJ, Lin YH, Satani N, Martinez-Ledesma E, Zheng S, Chang E, Sauvé CG, Olar A, Lan ZD, Finocchiaro G, Phillips JJ, et al.","Cancer Cell. 2017 Jul 10;32(1):42-56.e6. doi: 10.1016/j.ccell.2017.06.003.","Cancer Cell.  2017","PubMed","citation","PMID:28697342","pubmed","28697342","create date:2017/07/12 | first author:Wang Q",
"In silico discovery of terpenoid metabolism in Cannabis sativa.","/pubmed/28690830","Massimino L.","F1000Res. 2017 Feb 6;6:107. doi: 10.12688/f1000research.10778.1. eCollection 2017.","F1000Res.  2017","PubMed","citation","PMID:28690830 | PMCID:PMC5482328","pubmed","28690830","create date:2017/07/12 | first author:Massimino L",
"Abscisic Acid Is a Major Regulator of Grape Berry Ripening Onset: New Insights into ABA Signaling Network.","/pubmed/28680438","Pilati S, Bagagli G, Sonego P, Moretto M, Brazzale D, Castorina G, Simoni L, Tonelli C, Guella G, Engelen K, Galbiati M, Moser C.","Front Plant Sci. 2017 Jun 21;8:1093. doi: 10.3389/fpls.2017.01093. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28680438 | PMCID:PMC5479058","pubmed","28680438","create date:2017/07/07 | first author:Pilati S",
"Long noncoding RNA expression profile in cytogenetically normal acute myeloid leukemia identifies a distinct signature and a new biomarker in NPM1-mutated patients.","/pubmed/28679652","De Clara E, Gourvest M, Ma H, Vergez F, Tosolini M, Dejean S, Demur C, Delabesse E, Recher C, Touriol C, Martelli MP, Falini B, Brousset P, Bousquet M.","Haematologica. 2017 Jul 4. pii: haematol.2017.171645. doi: 10.3324/haematol.2017.171645. [Epub ahead of print]","Haematologica.  2017","PubMed","citation","PMID:28679652","pubmed","28679652","create date:2017/07/07 | first author:De Clara E",
"Identifying pathways modulating sleep duration: from genomics to transcriptomics.","/pubmed/28676676","Allebrandt KV, Teder-Laving M, Cusumano P, Frishman G, Levandovski R, Ruepp A, Hidalgo MPL, Costa R, Metspalu A, Roenneberg T, De Pittà C.","Sci Rep. 2017 Jul 4;7(1):4555. doi: 10.1038/s41598-017-04027-7.","Sci Rep.  2017","PubMed","citation","PMID:28676676 | PMCID:PMC5496883","pubmed","28676676","create date:2017/07/06 | first author:Allebrandt KV",
"Omics approaches on fresh-cut lettuce reveal global molecular responses to sodium hypochlorite and peracetic acid treatment.","/pubmed/28675480","Daddiego L, Bianco L, Capodicasa C, Carbone F, Dalmastri C, Daroda L, Del Fiore A, De Rossi P, Di Carli M, Donini M, Lopez L, Mengoni A, Paganin P, Perrotta G, Bevivino A.","J Sci Food Agric. 2017 Jul 4. doi: 10.1002/jsfa.8521. [Epub ahead of print]","J Sci Food Agric.  2017","PubMed","citation","PMID:28675480","pubmed","28675480","create date:2017/07/05 | first author:Daddiego L",
"Preliminary profiling of blood transcriptome in a rat model of hemorrhagic shock.","/pubmed/28661205","Braga D, Barcella M, D'Avila F, Lupoli S, Tagliaferri F, Santamaria MH, DeLano FA, Baselli G, Schmid-Schönbein GW, Kistler EB, Aletti F, Barlassina C.","Exp Biol Med (Maywood). 2017 Aug;242(14):1462-1470. doi: 10.1177/1535370217717978. Epub 2017 Jun 29.","Exp Biol Med (Maywood).  2017","PubMed","citation","PMID:28661205 | PMCID:PMC5544169","pubmed","28661205","create date:2017/07/01 | first author:Braga D",
"Type W Human Endogenous Retrovirus (HERV-W) Integrations and Their Mobilization by L1 Machinery: Contribution to the Human Transcriptome and Impact on the Host Physiopathology.","/pubmed/28653997","Grandi N, Tramontano E.","Viruses. 2017 Jun 27;9(7). pii: E162. doi: 10.3390/v9070162. Review.","Viruses.  2017","PubMed","citation","PMID:28653997 | PMCID:PMC5537654","pubmed","28653997","create date:2017/06/28 | first author:Grandi N",
"Ripening Transcriptomic Program in Red and White Grapevine Varieties Correlates with Berry Skin Anthocyanin Accumulation.","/pubmed/28652263","Massonnet M, Fasoli M, Tornielli GB, Altieri M, Sandri M, Zuccolotto P, Paci P, Gardiman M, Zenoni S, Pezzotti M.","Plant Physiol. 2017 Aug;174(4):2376-2396. doi: 10.1104/pp.17.00311. Epub 2017 Jun 26.","Plant Physiol.  2017","PubMed","citation","PMID:28652263 | PMCID:PMC5543946","pubmed","28652263","create date:2017/06/28 | first author:Massonnet M",
"Genome-wide analysis of DNA methylation in hypothalamus and ovary of Capra hircus.","/pubmed/28645321","Frattini S, Capra E, Lazzari B, McKay SD, Coizet B, Talenti A, Groppetti D, Riccaboni P, Pecile A, Chessa S, Castiglioni B, Williams JL, Pagnacco G, Stella A, Crepaldi P.","BMC Genomics. 2017 Jun 23;18(1):476. doi: 10.1186/s12864-017-3866-4.","BMC Genomics.  2017","PubMed","citation","PMID:28645321 | PMCID:PMC5481934","pubmed","28645321","create date:2017/06/25 | first author:Frattini S",
"MicroRNAs-143 and -145 induce epithelial to mesenchymal transition and modulate the expression of junction proteins.","/pubmed/28644441","Avalle L, Incarnato D, Savino A, Gai M, Marino F, Pensa S, Barbieri I, Stadler MB, Provero P, Oliviero S, Poli V.","Cell Death Differ. 2017 Jun 23. doi: 10.1038/cdd.2017.103. [Epub ahead of print]","Cell Death Differ.  2017","PubMed","citation","PMID:28644441","pubmed","28644441","create date:2017/06/24 | first author:Avalle L",
"Do methodological differences account for the current controversy on tissue factor expression in platelets?","/pubmed/28643538","Brambilla M, Rossetti L, Zara C, Canzano P, Giesen PLA, Tremoli E, Camera M.","Platelets. 2017 Jun 23:1-9. doi: 10.1080/09537104.2017.1327653. [Epub ahead of print]","Platelets.  2017","PubMed","citation","PMID:28643538","pubmed","28643538","create date:2017/06/24 | first author:Brambilla M",
"Whole Plant Temperature Manipulation Affects Flavonoid Metabolism and the Transcriptome of Grapevine Berries.","/pubmed/28634482","Pastore C, Dal Santo S, Zenoni S, Movahed N, Allegro G, Valentini G, Filippetti I, Tornielli GB.","Front Plant Sci. 2017 Jun 6;8:929. doi: 10.3389/fpls.2017.00929. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28634482 | PMCID:PMC5460295","pubmed","28634482","create date:2017/06/22 | first author:Pastore C",
"What have we learned on aging from omics studies?","/pubmed/28630026","Cellerino A, Ori A.","Semin Cell Dev Biol. 2017 Jun 16. pii: S1084-9521(16)30316-0. doi: 10.1016/j.semcdb.2017.06.012. [Epub ahead of print] Review.","Semin Cell Dev Biol.  2017","PubMed","citation","PMID:28630026","pubmed","28630026","create date:2017/06/21 | first author:Cellerino A",
"Genomewide transcriptional reprogramming in the seagrass Cymodocea nodosa under experimental ocean acidification.","/pubmed/28614601","Ruocco M, Musacchia F, Olivé I, Costa MM, Barrote I, Santos R, Sanges R, Procaccini G, Silva J.","Mol Ecol. 2017 Aug;26(16):4241-4259. doi: 10.1111/mec.14204. Epub 2017 Jul 10.","Mol Ecol.  2017","PubMed","citation","PMID:28614601","pubmed","28614601","create date:2017/06/15 | first author:Ruocco M",
"Transcriptomic Analysis in Strawberry Fruits Reveals Active Auxin Biosynthesis and Signaling in the Ripe Receptacle.","/pubmed/28611805","Estrada-Johnson E, Csukasi F, Pizarro CM, Vallarino JG, Kiryakova Y, Vioque A, Brumos J, Medina-Escobar N, Botella MA, Alonso JM, Fernie AR, Sánchez-Sevilla JF, Osorio S, Valpuesta V.","Front Plant Sci. 2017 May 29;8:889. doi: 10.3389/fpls.2017.00889. eCollection 2017. Erratum in: Front Plant Sci. 2017 Jul 24;8:1305. ","Front Plant Sci.  2017","PubMed","citation","PMID:28611805 | PMCID:PMC5447041","pubmed","28611805","create date:2017/06/15 | first author:Estrada-Johnson E",
"Genetic diagnosis of Mendelian disorders via RNA sequencing.","/pubmed/28604674","Kremer LS, Bader DM, Mertes C, Kopajtich R, Pichler G, Iuso A, Haack TB, Graf E, Schwarzmayr T, Terrile C, Koňaříková E, Repp B, Kastenmüller G, Adamski J, Lichtner P, Leonhardt C, Funalot B, Donati A, Tiranti V, Lombes A, Jardel C, Gläser D, et al.","Nat Commun. 2017 Jun 12;8:15824. doi: 10.1038/ncomms15824.","Nat Commun.  2017","PubMed","citation","PMID:28604674 | PMCID:PMC5499207","pubmed","28604674","create date:2017/06/13 | first author:Kremer LS",
"Biocontrol activity of a cold-adapted yeast from Tibet against gray mold in cherry tomato and its action mechanism.","/pubmed/28597045","Hu H, Wisniewski ME, Abdelfattah A, Zheng X.","Extremophiles. 2017 Jul;21(4):789-803. doi: 10.1007/s00792-017-0943-1. Epub 2017 Jun 8.","Extremophiles.  2017","PubMed","citation","PMID:28597045","pubmed","28597045","create date:2017/06/10 | first author:Hu H",
"Transcriptional signatures of parasitization and markers of colony decline in Varroa-infested honey bees (Apis mellifera).","/pubmed/28595898","Zanni V, Galbraith DA, Annoscia D, Grozinger CM, Nazzi F.","Insect Biochem Mol Biol. 2017 Aug;87:1-13. doi: 10.1016/j.ibmb.2017.06.002. Epub 2017 Jun 5.","Insect Biochem Mol Biol.  2017","PubMed","citation","PMID:28595898","pubmed","28595898","create date:2017/06/10 | first author:Zanni V",
"Leptin induction following irradiation is a conserved feature in mammalian epithelial cells and tissues.","/pubmed/28593811","Licursi V, Cestelli Guidi M, Del Vecchio G, Mannironi C, Presutti C, Amendola R, Negri R.","Int J Radiat Biol. 2017 Jul 10:1-11. doi: 10.1080/09553002.2017.1339918. [Epub ahead of print]","Int J Radiat Biol.  2017","PubMed","citation","PMID:28593811","pubmed","28593811","create date:2017/06/09 | first author:Licursi V",
"Splice variants as novel targets in pancreatic ductal adenocarcinoma.","/pubmed/28592875","Wang J, Dumartin L, Mafficini A, Ulug P, Sangaralingam A, Alamiry NA, Radon TP, Salvia R, Lawlor RT, Lemoine NR, Scarpa A, Chelala C, Crnogorac-Jurcevic T.","Sci Rep. 2017 Jun 7;7(1):2980. doi: 10.1038/s41598-017-03354-z.","Sci Rep.  2017","PubMed","citation","PMID:28592875 | PMCID:PMC5462735","pubmed","28592875","create date:2017/06/09 | first author:Wang J",
"Taming Human Genetic Variability: Transcriptomic Meta-Analysis Guides the Experimental Design and Interpretation of iPSC-Based Disease Modeling.","/pubmed/28591656","Germain PL, Testa G.","Stem Cell Reports. 2017 Jun 6;8(6):1784-1796. doi: 10.1016/j.stemcr.2017.05.012.","Stem Cell Reports.  2017","PubMed","citation","PMID:28591656 | PMCID:PMC5470233","pubmed","28591656","create date:2017/06/08 | first author:Germain PL",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Activation of Lineage Regulators and Transposable Elements across a Pluripotent Spectrum.","/pubmed/28591649","Hackett JA, Kobayashi T, Dietmann S, Surani MA.","Stem Cell Reports. 2017 Jun 6;8(6):1645-1658. doi: 10.1016/j.stemcr.2017.05.014.","Stem Cell Reports.  2017","PubMed","citation","PMID:28591649 | PMCID:PMC5470235","pubmed","28591649","create date:2017/06/08 | first author:Hackett JA",
"Single-Cell RNA-Sequencing: Assessment of Differential Expression Analysis Methods.","/pubmed/28588607","Dal Molin A, Baruzzo G, Di Camillo B.","Front Genet. 2017 May 23;8:62. doi: 10.3389/fgene.2017.00062. eCollection 2017.","Front Genet.  2017","PubMed","citation","PMID:28588607 | PMCID:PMC5440469","pubmed","28588607","create date:2017/06/08 | first author:Dal Molin A",
"On the Integration of In Silico Drug Design Methods for Drug Repurposing.","/pubmed/28588497","March-Vila E, Pinzi L, Sturm N, Tinivella A, Engkvist O, Chen H, Rastelli G.","Front Pharmacol. 2017 May 23;8:298. doi: 10.3389/fphar.2017.00298. eCollection 2017.","Front Pharmacol.  2017","PubMed","citation","PMID:28588497 | PMCID:PMC5440551","pubmed","28588497","create date:2017/06/08 | first author:March-Vila E",
"A sketch of known and novel MYCN-associated miRNA networks in neuroblastoma.","/pubmed/28586032","Megiorni F, Colaiacovo M, Cialfi S, McDowell HP, Guffanti A, Camero S, Felsani A, Losty PD, Pizer B, Shukla R, Cappelli C, Ferrara E, Pizzuti A, Moles A, Dominici C.","Oncol Rep. 2017 Jul;38(1):3-20. doi: 10.3892/or.2017.5701. Epub 2017 Jun 6.","Oncol Rep.  2017","PubMed","citation","PMID:28586032 | PMCID:PMC5492854","pubmed","28586032","create date:2017/06/07 | first author:Megiorni F",
"Transcriptome analysis in blood cells from children reveals potential early biomarkers of metabolic alterations.","/pubmed/28584296","Sánchez J, Picó C, Ahrens W, Foraita R, Fraterman A, Moreno LA, Russo P, Siani A, Palou A.","Int J Obes (Lond). 2017 Jun 6. doi: 10.1038/ijo.2017.132. [Epub ahead of print]","Int J Obes (Lond).  2017","PubMed","citation","PMID:28584296","pubmed","28584296","create date:2017/06/07 | first author:Sánchez J",
"De novo assembly, functional annotation, and analysis of the giant reed (Arundo donax L.) leaf transcriptome provide tools for the development of a biofuel feedstock.","/pubmed/28572841","Evangelistella C, Valentini A, Ludovisi R, Firrincieli A, Fabbrini F, Scalabrin S, Cattonaro F, Morgante M, Mugnozza GS, Keurentjes JJB, Harfouche A.","Biotechnol Biofuels. 2017 May 30;10:138. doi: 10.1186/s13068-017-0828-7. eCollection 2017.","Biotechnol Biofuels.  2017","PubMed","citation","PMID:28572841 | PMCID:PMC5450047","pubmed","28572841","create date:2017/06/03 | first author:Evangelistella C",
"Corrigendum: Transcriptome Analysis of the Melon-Fusarium oxysporum f. sp. melonis Race 1.2 Pathosystem in Susceptible and Resistant Plants.","/pubmed/28572815","Sebastiani MS, Bagnaresi P, Sestili S, Biselli C, Zechini A, Orrù L, Cattivelli L, Ficcadenti N.","Front Plant Sci. 2017 May 30;8:922. doi: 10.3389/fpls.2017.00922. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28572815 | PMCID:PMC5447869","pubmed","28572815","create date:2017/06/03 | first author:Sebastiani MS",
