Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Novel landscape of HLA-G isoforms expressed in clear cell renal cell carcinoma patients.","/pubmed/28815885","Tronik-Le Roux D, Renard J, Vérine J, Renault V, Tubacher E, LeMaoult J, Rouas-Freiss N, Deleuze JF, Desgrandschamps F, Carosella ED.","Mol Oncol. 2017 Aug 16. doi: 10.1002/1878-0261.12119. [Epub ahead of print]","Mol Oncol.  2017","PubMed","citation","PMID:28815885","pubmed","28815885","create date:2017/08/18 | first author:Tronik-Le Roux D",
"History, Discovery, and Classification of lncRNAs.","/pubmed/28815535","Jarroux J, Morillon A, Pinskaya M.","Adv Exp Med Biol. 2017;1008:1-46. doi: 10.1007/978-981-10-5203-3_1.","Adv Exp Med Biol.  2017","PubMed","citation","PMID:28815535","pubmed","28815535","create date:2017/08/18 | first author:Jarroux J",
"Transcriptional analysis of abdominal fat in chickens divergently selected on bodyweight at two ages reveals novel mechanisms controlling adiposity: validating visceral adipose tissue as a dynamic endocrine and metabolic organ.","/pubmed/28814270","Resnyk CW, Carré W, Wang X, Porter TE, Simon J, Le Bihan-Duval E, Duclos MJ, Aggrey SE, Cogburn LA.","BMC Genomics. 2017 Aug 16;18(1):626. doi: 10.1186/s12864-017-4035-5.","BMC Genomics.  2017","PubMed","citation","PMID:28814270 | PMCID:PMC5559791","pubmed","28814270","create date:2017/08/18 | first author:Resnyk CW",
"Comparative analysis of basidiomycete transcriptomes reveals a core set of expressed genes encoding plant biomass degrading enzymes.","/pubmed/28803908","Peng M, Aguilar-Pontes MV, Hainaut M, Henrissat B, Hildén K, Mäkelä MR, de Vries RP.","Fungal Genet Biol. 2017 Aug 10. pii: S1087-1845(17)30129-9. doi: 10.1016/j.fgb.2017.08.001. [Epub ahead of print]","Fungal Genet Biol.  2017","PubMed","citation","PMID:28803908","pubmed","28803908","create date:2017/08/15 | first author:Peng M",
"Bioinformatically Informed Design of Synthetic Mammalian Promoters.","/pubmed/28801902","Roberts ML, Katsoupi P, Tseveleki V, Taoufik E.","Methods Mol Biol. 2017;1651:93-112. doi: 10.1007/978-1-4939-7223-4_8.","Methods Mol Biol.  2017","PubMed","citation","PMID:28801902","pubmed","28801902","create date:2017/08/13 | first author:Roberts ML",
"Systems and synthetic biology perspective of the versatile plant-pathogenic and polysaccharide-producing bacterium Xanthomonas campestris.","/pubmed/28795660","Schatschneider S, Schneider J, Blom J, Létisse F, Niehaus K, Goesmann A, Vorhölter FJ.","Microbiology. 2017 Aug;163(8):1117-1144. doi: 10.1099/mic.0.000473. Epub 2017 Aug 10.","Microbiology.  2017","PubMed","citation","PMID:28795660","pubmed","28795660","create date:2017/08/11 | first author:Schatschneider S",
"Retrovirus-based Virus-Like Particle Immunogenicity and its Modulation by Toll-Like Receptor Activation.","/pubmed/28794025","Pitoiset F, Vazquez T, Levacher B, Nehar-Belaid D, Dérian N, Vigneron J, Klatzmann D, Bellier B.","J Virol. 2017 Aug 9. pii: JVI.01230-17. doi: 10.1128/JVI.01230-17. [Epub ahead of print]","J Virol.  2017","PubMed","citation","PMID:28794025","pubmed","28794025","create date:2017/08/11 | first author:Pitoiset F",
"Transcriptome profiling from adipose tissue during a low-calorie diet reveals predictors of weight and glycemic outcomes in obese, nondiabetic subjects.","/pubmed/28793995","Armenise C, Lefebvre G, Carayol J, Bonnel S, Bolton J, Di Cara A, Gheldof N, Descombes P, Langin D, Saris WH, Astrup A, Hager J, Viguerie N, Valsesia A.","Am J Clin Nutr. 2017 Aug 9. pii: ajcn156216. doi: 10.3945/ajcn.117.156216. [Epub ahead of print]","Am J Clin Nutr.  2017","PubMed","citation","PMID:28793995","pubmed","28793995","create date:2017/08/11 | first author:Armenise C",
"CXCL9, a promising biomarker in the diagnosis of chronic Q fever.","/pubmed/28793883","Jansen AFM, Schoffelen T, Textoris J, Mege JL, Nabuurs-Franssen M, Raijmakers RPH, Netea MG, Joosten LAB, Bleeker-Rovers CP, van Deuren M.","BMC Infect Dis. 2017 Aug 9;17(1):556. doi: 10.1186/s12879-017-2656-6.","BMC Infect Dis.  2017","PubMed","citation","PMID:28793883 | PMCID:PMC5551022","pubmed","28793883","create date:2017/08/11 | first author:Jansen AFM",
"Intestinal toxicity of the type B trichothecene mycotoxin fusarenon-X: whole transcriptome profiling reveals new signaling pathways.","/pubmed/28790326","Alassane-Kpembi I, Gerez JR, Cossalter AM, Neves M, Laffitte J, Naylies C, Lippi Y, Kolf-Clauw M, Bracarense APL, Pinton P, Oswald IP.","Sci Rep. 2017 Aug 8;7(1):7530. doi: 10.1038/s41598-017-07155-2.","Sci Rep.  2017","PubMed","citation","PMID:28790326 | PMCID:PMC5548841","pubmed","28790326","create date:2017/08/10 | first author:Alassane-Kpembi I",
"Microglia Responses in Acute and Chronic Neurological Diseases: What Microglia-Specific Transcriptomic Studies Taught (and did Not Teach) Us.","/pubmed/28785215","E Hirbec H, Noristani HN, Perrin FE.","Front Aging Neurosci. 2017 Jul 21;9:227. doi: 10.3389/fnagi.2017.00227. eCollection 2017. Review.","Front Aging Neurosci.  2017","PubMed","citation","PMID:28785215 | PMCID:PMC5519576","pubmed","28785215","create date:2017/08/09 | first author:E Hirbec H",
"Transcriptome-Wide Analysis Identifies Novel Associations With Blood Pressure.","/pubmed/28784648","Zeller T, Schurmann C, Schramm K, Müller C, Kwon S, Wild PS, Teumer A, Herrington D, Schillert A, Iacoviello L, Kratzer A, Jagodzinski A, Karakas M, Ding J, Neumann JT, Kuulasmaa K, Gieger C, Kacprowski T, Schnabel RB, Roden M, Wahl S, Rotter JI, et al.","Hypertension. 2017 Aug 7. pii: HYPERTENSIONAHA.117.09458. doi: 10.1161/HYPERTENSIONAHA.117.09458. [Epub ahead of print]","Hypertension.  2017","PubMed","citation","PMID:28784648","pubmed","28784648","create date:2017/08/09 | first author:Zeller T",
"Extensive and functional overlap of the STAT6 and RXR cistromes in the active enhancer repertoire of human CD14+ monocyte derived differentiating macrophages.","/pubmed/28774779","Czimmerer Z, Nagy ZS, Nagy G, Horvath A, Silye-Cseh T, Kriston A, Jonas D, Sauer S, Steiner L, Daniel B, Deleuze JF, Nagy L.","Mol Cell Endocrinol. 2017 Jul 31. pii: S0303-7207(17)30414-8. doi: 10.1016/j.mce.2017.07.034. [Epub ahead of print] Review.","Mol Cell Endocrinol.  2017","PubMed","citation","PMID:28774779","pubmed","28774779","create date:2017/08/05 | first author:Czimmerer Z",
"Insights into the role of hepatocyte PPARα activity in response to fasting.","/pubmed/28774777","Régnier M, Polizzi A, Lippi Y, Fouché E, Michel G, Lukowicz C, Smati S, Marrot A, Lasserre F, Naylies C, Batut A, Viars F, Bertrand-Michel J, Postic C, Loiseau N, Wahli W, Guillou H, Montagner A.","Mol Cell Endocrinol. 2017 Jul 31. pii: S0303-7207(17)30415-X. doi: 10.1016/j.mce.2017.07.035. [Epub ahead of print]","Mol Cell Endocrinol.  2017","PubMed","citation","PMID:28774777","pubmed","28774777","create date:2017/08/05 | first author:Régnier M",
"Transcriptome of melanoma cells from two mouse models, Tyr:NRas(Q61K) and Tyr:Rack1-HA, Tyr:NRas(Q61K).","/pubmed/28765829","Campagne C, Pons S, Esquerre D, Estellé J, Bourneuf E, Maskos U, Egidy G.","Data Brief. 2017 Jul 11;14:32-34. doi: 10.1016/j.dib.2017.07.006. eCollection 2017 Oct.","Data Brief.  2017","PubMed","citation","PMID:28765829 | PMCID:PMC5526467","pubmed","28765829","create date:2017/08/03 | first author:Campagne C",
"Two interacting PPR proteins are major Arabidopsis editing factors in plastid and mitochondria.","/pubmed/28760958","Guillaumot D, Lopez-Obando M, Baudry K, Avon A, Rigaill G, Falcon de Longevialle A, Broche B, Takenaka M, Berthomé R, De Jaeger G, Delannoy E, Lurin C.","Proc Natl Acad Sci U S A. 2017 Aug 15;114(33):8877-8882. doi: 10.1073/pnas.1705780114. Epub 2017 Jul 31.","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28760958","pubmed","28760958","create date:2017/08/02 | first author:Guillaumot D",
"De novo assembly and annotation of the retinal transcriptome for the Nile grass rat (Arvicanthis ansorgei).","/pubmed/28759564","Liu MM, Farkas M, Spinnhirny P, Pevet P, Pierce E, Hicks D, Zack DJ.","PLoS One. 2017 Jul 31;12(7):e0179061. doi: 10.1371/journal.pone.0179061. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28759564 | PMCID:PMC5536302","pubmed","28759564","create date:2017/08/02 | first author:Liu MM",
"Genomic innovations, transcriptional plasticity and gene loss underlying the evolution and divergence of two highly polyphagous and invasive Helicoverpa pest species.","/pubmed/28756777","Pearce SL, Clarke DF, East PD, Elfekih S, Gordon KHJ, Jermiin LS, McGaughran A, Oakeshott JG, Papanikolaou A, Perera OP, Rane RV, Richards S, Tay WT, Walsh TK, Anderson A, Anderson CJ, Asgari S, Board PG, Bretschneider A, Campbell PM, Chertemps T, Christeller JT, et al.","BMC Biol. 2017 Jul 31;15(1):63. doi: 10.1186/s12915-017-0402-6. Erratum in: BMC Biol. 2017 Aug 15;15(1):69. ","BMC Biol.  2017","PubMed","citation","PMID:28756777 | PMCID:PMC5535293","pubmed","28756777","create date:2017/08/02 | first author:Pearce SL",
"Pathway discovery using transcriptomic profiles in adult-onset severe asthma.","/pubmed/28756296","Hekking PP, Loza MJ, Pavlidis S, De Meulder B, Lefaudeux D, Baribaud F, Auffray C, Wagener AH, Brinkman P Ir, Lutter R Ir, Bansal A, Sousa AR, Bates S, Pandis Y, Fleming LJ, Shaw DE, Fowler SJ, Guo Y, Meiser A, Sun K, Corfield J, Howarth P, et al.","J Allergy Clin Immunol. 2017 Jul 26. pii: S0091-6749(17)31195-8. doi: 10.1016/j.jaci.2017.06.037. [Epub ahead of print]","J Allergy Clin Immunol.  2017","PubMed","citation","PMID:28756296","pubmed","28756296","create date:2017/08/02 | first author:Hekking PP",
"Pre-therapy liver transcriptome landscape in Indian and French patients with severe alcoholic hepatitis and steroid responsiveness.","/pubmed/28754919","Sharma S, Maras JS, Das S, Hussain S, Mishra AK, Shasthry SM, Sharma CB, Weiss E, Elkrief L, Rautou PE, Gilgenkrantz H, Lotersztajn S, Paradis V, de la Grange P, Junot C, Moreau R, Sarin SK.","Sci Rep. 2017 Jul 28;7(1):6816. doi: 10.1038/s41598-017-07161-4.","Sci Rep.  2017","PubMed","citation","PMID:28754919 | PMCID:PMC5533759","pubmed","28754919","create date:2017/07/30 | first author:Sharma S",
"Double impact: natural molluscicide for schistosomiasis vector control also impedes development of Schistosoma mansoni cercariae into adult parasites.","/pubmed/28753630","Augusto RC, Tetreau G, Chan P, Walet-Balieu ML, Mello-Silva CC, Santos CP, Grunau C.","PLoS Negl Trop Dis. 2017 Jul 28;11(7):e0005789. doi: 10.1371/journal.pntd.0005789. eCollection 2017 Jul.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28753630 | PMCID:PMC5550001","pubmed","28753630","create date:2017/07/29 | first author:Augusto RC",
"Host Response Comparison of H1N1- and H5N1-Infected Mice Identifies Two Potential Death Mechanisms.","/pubmed/28749409","Leymarie O, Meyer L, Hervé PL, Da Costa B, Delmas B, Chevalier C, Le Goffic R.","Int J Mol Sci. 2017 Jul 27;18(8). pii: E1631. doi: 10.3390/ijms18081631.","Int J Mol Sci.  2017","PubMed","citation","PMID:28749409","pubmed","28749409","create date:2017/07/28 | first author:Leymarie O",
"Anti-inflammatory and chondroprotective effects of the S-adenosylhomocysteine hydrolase inhibitor 3-Deazaneplanocin A, in human articular chondrocytes.","/pubmed/28744016","Aury-Landas J, Bazille C, Allas L, Bouhout S, Chesneau C, Leclercq S, Boumédiene K, Baugé C.","Sci Rep. 2017 Jul 25;7(1):6483. doi: 10.1038/s41598-017-06913-6.","Sci Rep.  2017","PubMed","citation","PMID:28744016 | PMCID:PMC5526903","pubmed","28744016","create date:2017/07/27 | first author:Aury-Landas J",
"Muscle transcriptome analysis reveals molecular pathways and biomarkers involved in extreme ultimate pH and meat defect occurrence in chicken.","/pubmed/28743971","Beauclercq S, Hennequet-Antier C, Praud C, Godet E, Collin A, Tesseraud S, Métayer-Coustard S, Bourin M, Moroldo M, Martins F, Lagarrigue S, Bihan-Duval EL, Berri C.","Sci Rep. 2017 Jul 25;7(1):6447. doi: 10.1038/s41598-017-06511-6.","Sci Rep.  2017","PubMed","citation","PMID:28743971 | PMCID:PMC5526995","pubmed","28743971","create date:2017/07/27 | first author:Beauclercq S",
"CREB Regulates Distinct Adaptive Transcriptional Programs in Astrocytes and Neurons.","/pubmed/28743894","Pardo L, Valor LM, Eraso-Pichot A, Barco A, Golbano A, Hardingham GE, Masgrau R, Galea E.","Sci Rep. 2017 Jul 25;7(1):6390. doi: 10.1038/s41598-017-06231-x.","Sci Rep.  2017","PubMed","citation","PMID:28743894 | PMCID:PMC5526874","pubmed","28743894","create date:2017/07/27 | first author:Pardo L",
"Evidence for an important role of host microRNAs in regulating hepatic fibrosis in humans infected with Schistosoma japonicum.","/pubmed/28739251","Cabantous S, Hou X, Louis L, He H, Mariani O, Sastre X, Daujat-Chavanieu M, Li Y, Dessein A.","Int J Parasitol. 2017 Jul 21. pii: S0020-7519(17)30207-2. doi: 10.1016/j.ijpara.2017.05.007. [Epub ahead of print]","Int J Parasitol.  2017","PubMed","citation","PMID:28739251","pubmed","28739251","create date:2017/07/26 | first author:Cabantous S",
"Transcriptomic Insight in the Control of Legume Root Secondary Infection by the Sinorhizobium meliloti Transcriptional Regulator Clr.","/pubmed/28729859","Zou L, Gastebois A, Mathieu-Demazière C, Sorroche F, Masson-Boivin C, Batut J, Garnerone AM.","Front Microbiol. 2017 Jul 6;8:1236. doi: 10.3389/fmicb.2017.01236. eCollection 2017.","Front Microbiol.  2017","PubMed","citation","PMID:28729859 | PMCID:PMC5498481","pubmed","28729859","create date:2017/07/22 | first author:Zou L",
"Characterization of the neuropeptidome of a Southern Ocean decapod, the Antarctic shrimp Chorismus antarcticus: Focusing on a new decapod ITP-like peptide belonging to the CHH peptide family.","/pubmed/28728885","Toullec JY, Corre E, Mandon P, Gonzalez-Aravena M, Ollivaux C, Lee CY.","Gen Comp Endocrinol. 2017 Jul 17;252:60-78. doi: 10.1016/j.ygcen.2017.07.015. [Epub ahead of print]","Gen Comp Endocrinol.  2017","PubMed","citation","PMID:28728885","pubmed","28728885","create date:2017/07/22 | first author:Toullec JY",
"Genomic and transcriptomic heterogeneity of colorectal tumors arising in Lynch Syndrome.","/pubmed/28727142","Binder H, Hopp L, Schweiger MR, Hoffmann S, Jühling F, Kerick M, Timmermann B, Siebert S, Grimm C, Nersisyan L, Arakelyan A, Herberg M, Buske P, Loeffler-Wirth H, Rosolowski M, Engel C, Przybilla J, Peifer M, Friedrichs N, Moeslein G, Odenthal M, Hussong M, et al.","J Pathol. 2017 Jul 20. doi: 10.1002/path.4948. [Epub ahead of print]","J Pathol.  2017","PubMed","citation","PMID:28727142","pubmed","28727142","create date:2017/07/21 | first author:Binder H",
"A time-resolved molecular map of the macrophage response to VSV infection.","/pubmed/28725479","Kandasamy RK, Vladimer GI, Snijder B, Müller AC, Rebsamen M, Bigenzahn JW, Moskovskich A, Sabler M, Stefanovic A, Scorzoni S, Brückner M, Penz T, Cleary C, Kralovics R, Colinge J, Bennett KL, Superti-Furga G.","NPJ Syst Biol Appl. 2016 Oct 27;2:16027. doi: 10.1038/npjsba.2016.27. eCollection 2016.","NPJ Syst Biol Appl.  2016","PubMed","citation","PMID:28725479 | PMCID:PMC5516859","pubmed","28725479","create date:2017/07/21 | first author:Kandasamy RK",
"Novel promoters and coding first exons in DLG2 linked to developmental disorders and intellectual disability.","/pubmed/28724449","Reggiani C, Coppens S, Sekhara T, Dimov I, Pichon B, Lufin N, Addor MC, Belligni EF, Digilio MC, Faletra F, Ferrero GB, Gerard M, Isidor B, Joss S, Niel-Bütschi F, Perrone MD, Petit F, Renieri A, Romana S, Topa A, Vermeesch JR, Lenaerts T, et al.","Genome Med. 2017 Jul 19;9(1):67. doi: 10.1186/s13073-017-0452-y.","Genome Med.  2017","PubMed","citation","PMID:28724449 | PMCID:PMC5518101","pubmed","28724449","create date:2017/07/21 | first author:Reggiani C",
"Termination factor Rho: From the control of pervasive transcription to cell fate determination in Bacillus subtilis.","/pubmed/28723971","Bidnenko V, Nicolas P, Grylak-Mielnicka A, Delumeau O, Auger S, Aucouturier A, Guerin C, Repoila F, Bardowski J, Aymerich S, Bidnenko E.","PLoS Genet. 2017 Jul 19;13(7):e1006909. doi: 10.1371/journal.pgen.1006909. eCollection 2017 Jul.","PLoS Genet.  2017","PubMed","citation","PMID:28723971 | PMCID:PMC5540618","pubmed","28723971","create date:2017/07/21 | first author:Bidnenko V",
"Identification of a viroid-like RNA in a lychee Transcriptome Shotgun Assembly.","/pubmed/28723412","Jiang J, Zhang Z, Hu B, Hu G, Wang H, Faure C, Marais A, Candresse T, Li S.","Virus Res. 2017 Jul 16;240:1-7. doi: 10.1016/j.virusres.2017.07.012. [Epub ahead of print]","Virus Res.  2017","PubMed","citation","PMID:28723412","pubmed","28723412","create date:2017/07/21 | first author:Jiang J",
"Efficient mitochondrial glutamine targeting prevails over glioblastoma metabolic plasticity.","/pubmed/28720668","Oizel K, Chauvin C, Oliver L, Gratas C, Geraldo F, Jarry U, Scotet E, Rabe M, Alves-Guerra MC, Teusan R, Gautier F, Loussouarn D, Compan V, Martinou JC, Vallette FM, Pecqueur C.","Clin Cancer Res. 2017 Jul 18. pii: clincanres.3102.2016. doi: 10.1158/1078-0432.CCR-16-3102. [Epub ahead of print]","Clin Cancer Res.  2017","PubMed","citation","PMID:28720668","pubmed","28720668","create date:2017/07/20 | first author:Oizel K",
"Investigating mixotrophic metabolism in the model diatom Phaeodactylum tricornutum.","/pubmed/28717014","Villanova V, Fortunato AE, Singh D, Bo DD, Conte M, Obata T, Jouhet J, Fernie AR, Marechal E, Falciatore A, Pagliardini J, Le Monnier A, Poolman M, Curien G, Petroutsos D, Finazzi G.","Philos Trans R Soc Lond B Biol Sci. 2017 Sep 5;372(1728). pii: 20160404. doi: 10.1098/rstb.2016.0404.","Philos Trans R Soc Lond B Biol Sci.  2017","PubMed","citation","PMID:28717014 | PMCID:PMC5516113","pubmed","28717014","create date:2017/07/19 | first author:Villanova V",
"A novel isoform of IL-33 revealed by screening for transposable element promoted genes in human colorectal cancer.","/pubmed/28715472","Lock FE, Babaian A, Zhang Y, Gagnier L, Kuah S, Weberling A, Karimi MM, Mager DL.","PLoS One. 2017 Jul 17;12(7):e0180659. doi: 10.1371/journal.pone.0180659. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28715472 | PMCID:PMC5513427","pubmed","28715472","create date:2017/07/18 | first author:Lock FE",
"The Emerging Oilseed Crop Sesamum indicum Enters the ""Omics"" Era.","/pubmed/28713412","Dossa K, Diouf D, Wang L, Wei X, Zhang Y, Niang M, Fonceka D, Yu J, Mmadi MA, Yehouessi LW, Liao B, Zhang X, Cisse N.","Front Plant Sci. 2017 Jun 30;8:1154. doi: 10.3389/fpls.2017.01154. eCollection 2017. Review.","Front Plant Sci.  2017","PubMed","citation","PMID:28713412 | PMCID:PMC5492763","pubmed","28713412","create date:2017/07/18 | first author:Dossa K",
"TRANSCRIPTIONAL AND CELLULAR EFFECTS OF BENZOTRIAZOLE UV-STABILIZERS UV-234 AND UV-328 IN THE FRESHWATER INVERTEBRATES, CHLAMYDOMONAS REINHARDTII AND DAPHNIA MAGNA.","/pubmed/28708270","Giraudo M, Cottin G, Esperanza M, Gagnon P, De Silva AO, Houde M.","Environ Toxicol Chem. 2017 Jul 14. doi: 10.1002/etc.3908. [Epub ahead of print]","Environ Toxicol Chem.  2017","PubMed","citation","PMID:28708270","pubmed","28708270","create date:2017/07/15 | first author:Giraudo M",
"Chilling responsive DEMETER-LIKE DNA demethylase mediates in poplar bud break.","/pubmed/28707409","Conde D, Le Gac AL, Perales M, Dervinis C, Kirst M, Maury S, González-Melendi P, Allona I.","Plant Cell Environ. 2017 Jul 13. doi: 10.1111/pce.13019. [Epub ahead of print]","Plant Cell Environ.  2017","PubMed","citation","PMID:28707409","pubmed","28707409","create date:2017/07/15 | first author:Conde D",
"Molecular characterization of the acquisition of longevity during seed maturation in soybean.","/pubmed/28700604","Pereira Lima JJ, Buitink J, Lalanne D, Rossi RF, Pelletier S, da Silva EAA, Leprince O.","PLoS One. 2017 Jul 12;12(7):e0180282. doi: 10.1371/journal.pone.0180282. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28700604 | PMCID:PMC5507495","pubmed","28700604","create date:2017/07/13 | first author:Pereira Lima JJ",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Population genomics of picophytoplankton unveils novel chromosome hypervariability.","/pubmed/28695208","Blanc-Mathieu R, Krasovec M, Hebrard M, Yau S, Desgranges E, Martin J, Schackwitz W, Kuo A, Salin G, Donnadieu C, Desdevises Y, Sanchez-Ferandin S, Moreau H, Rivals E, Grigoriev IV, Grimsley N, Eyre-Walker A, Piganeau G.","Sci Adv. 2017 Jul 5;3(7):e1700239. doi: 10.1126/sciadv.1700239. eCollection 2017 Jul.","Sci Adv.  2017","PubMed","citation","PMID:28695208 | PMCID:PMC5498103","pubmed","28695208","create date:2017/07/12 | first author:Blanc-Mathieu R",
"Microbial-Host Co-metabolites Are Prodromal Markers Predicting Phenotypic Heterogeneity in Behavior, Obesity, and Impaired Glucose Tolerance.","/pubmed/28683308","Dumas ME, Rothwell AR, Hoyles L, Aranias T, Chilloux J, Calderari S, Noll EM, Péan N, Boulangé CL, Blancher C, Barton RH, Gu Q, Fearnside JF, Deshayes C, Hue C, Scott J, Nicholson JK, Gauguier D.","Cell Rep. 2017 Jul 5;20(1):136-148. doi: 10.1016/j.celrep.2017.06.039.","Cell Rep.  2017","PubMed","citation","PMID:28683308 | PMCID:PMC5507771","pubmed","28683308","create date:2017/07/07 | first author:Dumas ME",
"Interspecies NASH disease activity whole-genome profiling identifies a fibrogenic role of PPARα-regulated dermatopontin.","/pubmed/28679947","Lefebvre P, Lalloyer F, Baugé E, Pawlak M, Gheeraert C, Dehondt H, Vanhoutte J, Woitrain E, Hennuyer N, Mazuy C, Bobowski-Gérard M, Zummo FP, Derudas B, Driessen A, Hubens G, Vonghia L, Kwanten WJ, Michielsen P, Vanwolleghem T, Eeckhoute J, Verrijken A, Van Gaal L, et al.","JCI Insight. 2017 Jul 6;2(13). pii: 92264. doi: 10.1172/jci.insight.92264. [Epub ahead of print]","JCI Insight.  2017","PubMed","citation","PMID:28679947 | PMCID:PMC5499370","pubmed","28679947","create date:2017/07/07 | first author:Lefebvre P",
