Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Development of a Traceability System Based on a SNP Array for Large-Scale Production of High-Value White Spruce (Picea glauca).","/pubmed/28791035","Godbout J, Tremblay L, Levasseur C, Lavigne P, Rainville A, Mackay J, Bousquet J, Isabel N.","Front Plant Sci. 2017 Jul 25;8:1264. doi: 10.3389/fpls.2017.01264. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28791035 | PMCID:PMC5524734","pubmed","28791035","create date:2017/08/10 | first author:Godbout J",
"Comparative Genomics of Bacillus thuringiensis Reveals a Path to Specialized Exploitation of Multiple Invertebrate Hosts.","/pubmed/28790205","Zheng J, Gao Q, Liu L, Liu H, Wang Y, Peng D, Ruan L, Raymond B, Sun M.","MBio. 2017 Aug 8;8(4). pii: e00822-17. doi: 10.1128/mBio.00822-17.","MBio.  2017","PubMed","citation","PMID:28790205 | PMCID:PMC5550751","pubmed","28790205","create date:2017/08/10 | first author:Zheng J",
"Application of pattern recognition techniques for classification of pediatric brain tumors by in vivo 3T (1) H-MR spectroscopy-A multi-center study.","/pubmed/28786132","Zarinabad N, Abernethy LJ, Avula S, Davies NP, Rodriguez Gutierrez D, Jaspan T, MacPherson L, Mitra D, Rose HEL, Wilson M, Morgan PS, Bailey S, Pizer B, Arvanitis TN, Grundy RG, Auer DP, Peet A.","Magn Reson Med. 2017 Aug 8. doi: 10.1002/mrm.26837. [Epub ahead of print]","Magn Reson Med.  2017","PubMed","citation","PMID:28786132","pubmed","28786132","create date:2017/08/09 | first author:Zarinabad N",
"Ancient DNA reveals the Arctic origin of Viking Age cod from Haithabu, Germany.","/pubmed/28784790","Star B, Boessenkool S, Gondek AT, Nikulina EA, Hufthammer AK, Pampoulie C, Knutsen H, André C, Nistelberger HM, Dierking J, Petereit C, Heinrich D, Jakobsen KS, Stenseth NC, Jentoft S, Barrett JH.","Proc Natl Acad Sci U S A. 2017 Aug 7. pii: 201710186. doi: 10.1073/pnas.1710186114. [Epub ahead of print]","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28784790","pubmed","28784790","create date:2017/08/09 | first author:Star B",
"Evolution of novel mimicry rings facilitated by adaptive introgression in tropical butterflies.","/pubmed/28777894","Enciso-Romero J, Pardo-Díaz C, Martin SH, Arias CF, Linares M, McMillan WO, Jiggins CD, Salazar C.","Mol Ecol. 2017 Aug 4. doi: 10.1111/mec.14277. [Epub ahead of print]","Mol Ecol.  2017","PubMed","citation","PMID:28777894","pubmed","28777894","create date:2017/08/05 | first author:Enciso-Romero J",
"Identification of STAC3 variants in non-Native American families with overlapping features of Carey-Fineman-Ziter syndrome and Moebius syndrome.","/pubmed/28777491","Telegrafi A, Webb BD, Robbins SM, Speck-Martins CE, FitzPatrick D, Fleming L, Redett R, Dufke A, Houge G, van Harssel JJT, Verloes A, Robles A, Manoli I, Engle EC; Moebius Syndrome Research Consortium., Jabs EW, Valle D, Carey J, Hoover-Fong JE, Sobreira NLM.","Am J Med Genet A. 2017 Aug 4. doi: 10.1002/ajmg.a.38375. [Epub ahead of print]","Am J Med Genet A.  2017","PubMed","citation","PMID:28777491","pubmed","28777491","create date:2017/08/05 | first author:Telegrafi A",
"Lignocellulose-Degrading Microbial Communities in Landfill Sites Represent a Repository of Unexplored Biomass-Degrading Diversity.","/pubmed/28776044","Ransom-Jones E, McCarthy AJ, Haldenby S, Doonan J, McDonald JE.","mSphere. 2017 Aug 2;2(4). pii: e00300-17. doi: 10.1128/mSphere.00300-17. eCollection 2017 Jul-Aug.","mSphere.  2017","PubMed","citation","PMID:28776044 | PMCID:PMC5541161","pubmed","28776044","create date:2017/08/05 | first author:Ransom-Jones E",
"Mechanisms by which Porphyromonas gingivalis evades innate immunity.","/pubmed/28771533","Abdi K, Chen T, Klein BA, Tai AK, Coursen J, Liu X, Skinner J, Periasamy S, Choi Y, Kessler BM, Palmer RJ, Gittis A, Matzinger P, Duncan MJ, Singh NJ.","PLoS One. 2017 Aug 3;12(8):e0182164. doi: 10.1371/journal.pone.0182164. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28771533 | PMCID:PMC5542538","pubmed","28771533","create date:2017/08/05 | first author:Abdi K",
"Photoperiodism of Male Offspring Production in the Water Flea Daphnia pulex.","/pubmed/28770675","Toyota K, Sato T, Tatarazako N, Iguchi T.","Zoolog Sci. 2017 Aug;34(4):312-317. doi: 10.2108/zs170005.","Zoolog Sci.  2017","PubMed","citation","PMID:28770675","pubmed","28770675","create date:2017/08/05 | first author:Toyota K",
"Progress towards a public chemogenomic set for protein kinases and a call for contributions.","/pubmed/28767711","Drewry DH, Wells CI, Andrews DM, Angell R, Al-Ali H, Axtman AD, Capuzzi SJ, Elkins JM, Ettmayer P, Frederiksen M, Gileadi O, Gray N, Hooper A, Knapp S, Laufer S, Luecking U, Michaelides M, Müller S, Muratov E, Denny RA, Saikatendu KS, Treiber DK, et al.","PLoS One. 2017 Aug 2;12(8):e0181585. doi: 10.1371/journal.pone.0181585. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28767711 | PMCID:PMC5540273","pubmed","28767711","create date:2017/08/03 | first author:Drewry DH",
"The GENIE Is Out of the Bottle: Landmark Cancer Genomics Dataset Released.","/pubmed/28765114","Litchfield K, Turajlic S, Swanton C.","Cancer Discov. 2017 Aug;7(8):796-798. doi: 10.1158/2159-8290.CD-17-0604.","Cancer Discov.  2017","PubMed","citation","PMID:28765114","pubmed","28765114","create date:2017/08/03 | first author:Litchfield K",
"Chromosomal diversity and molecular divergence among three undescribed species of Neacomys (Rodentia, Sigmodontinae) separated by Amazonian rivers.","/pubmed/28763510","Oliveira Da Silva W, Pieczarka JC, Ferguson-Smith MA, O'Brien PCM, Mendes-Oliveira AC, Sampaio I, Carneiro J, Nagamachi CY.","PLoS One. 2017 Aug 1;12(8):e0182218. doi: 10.1371/journal.pone.0182218. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28763510 | PMCID:PMC5538659","pubmed","28763510","create date:2017/08/02 | first author:Oliveira Da Silva W",
"TPL-2 restricts Ccl24-dependent immunity to Heligmosomoides polygyrus.","/pubmed/28759611","Kannan Y, Entwistle LJ, Pelly VS, Perez-Lloret J, Walker AW, Ley SC, Wilson MS.","PLoS Pathog. 2017 Jul 31;13(7):e1006536. doi: 10.1371/journal.ppat.1006536. eCollection 2017 Jul.","PLoS Pathog.  2017","PubMed","citation","PMID:28759611","pubmed","28759611","create date:2017/08/02 | first author:Kannan Y",
"Genome-wide diversity and differentiation in New World populations of the human malaria parasite Plasmodium vivax.","/pubmed/28759591","de Oliveira TC, Rodrigues PT, Menezes MJ, Gonçalves-Lopes RM, Bastos MS, Lima NF, Barbosa S, Gerber AL, Loss de Morais G, Berná L, Phelan J, Robello C, de Vasconcelos ATR, Alves JMP, Ferreira MU.","PLoS Negl Trop Dis. 2017 Jul 31;11(7):e0005824. doi: 10.1371/journal.pntd.0005824. eCollection 2017 Jul.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28759591","pubmed","28759591","create date:2017/08/02 | first author:de Oliveira TC",
"Adaptive from Innate: Human IFN-γ(+)CD4(+) T Cells Can Arise Directly from CXCL8-Producing Recent Thymic Emigrants in Babies and Adults.","/pubmed/28754679","Das A, Rouault-Pierre K, Kamdar S, Gomez-Tourino I, Wood K, Donaldson I, Mein CA, Bonnet D, Hayday AC, Gibbons DL.","J Immunol. 2017 Jul 28. pii: ji1700551. doi: 10.4049/jimmunol.1700551. [Epub ahead of print]","J Immunol.  2017","PubMed","citation","PMID:28754679","pubmed","28754679","create date:2017/07/30 | first author:Das A",
"Where Do Inhaled Fossil-fuel Derived Particles Go To?","/pubmed/28753386","Grigg J.","Am J Respir Crit Care Med. 2017 Jul 28. doi: 10.1164/rccm.201707-1415ED. [Epub ahead of print] No abstract available. ","Am J Respir Crit Care Med.  2017","PubMed","citation","PMID:28753386","pubmed","28753386","create date:2017/07/29 | first author:Grigg J",
"Bone Morphogenetic Protein 9 Protects against Neonatal Hyperoxia-Induced Impairment of Alveolarization and Pulmonary Inflammation.","/pubmed/28751863","Chen X, Orriols M, Walther FJ, Laghmani EH, Hoogeboom AM, Hogen-Esch ACB, Hiemstra PS, Folkerts G, Goumans MTH, Ten Dijke P, Morrell NW, Wagenaar GTM.","Front Physiol. 2017 Jul 13;8:486. doi: 10.3389/fphys.2017.00486. eCollection 2017.","Front Physiol.  2017","PubMed","citation","PMID:28751863 | PMCID:PMC5507999","pubmed","28751863","create date:2017/07/29 | first author:Chen X",
"High resolution temporal transcriptomics of mouse embryoid body development reveals complex expression dynamics of coding and noncoding loci.","/pubmed/28751729","Gloss BS, Signal B, Cheetham SW, Gruhl F, Kaczorowski DC, Perkins AC, Dinger ME.","Sci Rep. 2017 Jul 27;7(1):6731. doi: 10.1038/s41598-017-06110-5.","Sci Rep.  2017","PubMed","citation","PMID:28751729 | PMCID:PMC5532269","pubmed","28751729","create date:2017/07/29 | first author:Gloss BS",
"High-Sensitivity Cardiac Troponin Concentration and Risk of First-Ever Cardiovascular Outcomes in 154,052 Participants.","/pubmed/28750699","Willeit P, Welsh P, Evans JDW, Tschiderer L, Boachie C, Jukema JW, Ford I, Trompet S, Stott DJ, Kearney PM, Mooijaart SP, Kiechl S, Di Angelantonio E, Sattar N.","J Am Coll Cardiol. 2017 Aug 1;70(5):558-568. doi: 10.1016/j.jacc.2017.05.062.","J Am Coll Cardiol.  2017","PubMed","citation","PMID:28750699 | PMCID:PMC5527070","pubmed","28750699","create date:2017/07/29 | first author:Willeit P",
"ReMixT: clone-specific genomic structure estimation in cancer.","/pubmed/28750660","McPherson AW, Roth A, Ha G, Chauve C, Steif A, de Souza CPE, Eirew P, Bouchard-Côté A, Aparicio S, Sahinalp SC, Shah SP.","Genome Biol. 2017 Jul 27;18(1):140. doi: 10.1186/s13059-017-1267-2.","Genome Biol.  2017","PubMed","citation","PMID:28750660 | PMCID:PMC5530528","pubmed","28750660","create date:2017/07/29 | first author:McPherson AW",
"Comparative genomics of the tardigrades Hypsibius dujardini and Ramazzottius varieornatus.","/pubmed/28749982","Yoshida Y, Koutsovoulos G, Laetsch DR, Stevens L, Kumar S, Horikawa DD, Ishino K, Komine S, Kunieda T, Tomita M, Blaxter M, Arakawa K.","PLoS Biol. 2017 Jul 27;15(7):e2002266. doi: 10.1371/journal.pbio.2002266. eCollection 2017 Jul.","PLoS Biol.  2017","PubMed","citation","PMID:28749982 | PMCID:PMC5531438","pubmed","28749982","create date:2017/07/28 | first author:Yoshida Y",
"Identification of Genetic Loci Jointly Influencing Schizophrenia Risk and the Cognitive Traits of Verbal-Numerical Reasoning, Reaction Time, and General Cognitive Function.","/pubmed/28746715","Smeland OB, Frei O, Kauppi K, Hill WD, Li W, Wang Y, Krull F, Bettella F, Eriksen JA, Witoelar A, Davies G, Fan CC, Thompson WK, Lam M, Lencz T, Chen CH, Ueland T, Jönsson EG, Djurovic S, Deary IJ, Dale AM, Andreassen OA; et al.","JAMA Psychiatry. 2017 Jul 26. doi: 10.1001/jamapsychiatry.2017.1986. [Epub ahead of print]","JAMA Psychiatry.  2017","PubMed","citation","PMID:28746715","pubmed","28746715","create date:2017/07/27 | first author:Smeland OB",
"Genome-wide analysis of ivermectin response by Onchocerca volvulus reveals that genetic drift and soft selective sweeps contribute to loss of drug sensitivity.","/pubmed/28746337","Doyle SR, Bourguinat C, Nana-Djeunga HC, Kengne-Ouafo JA, Pion SDS, Bopda J, Kamgno J, Wanji S, Che H, Kuesel AC, Walker M, Basáñez MG, Boakye DA, Osei-Atweneboana MY, Boussinesq M, Prichard RK, Grant WN.","PLoS Negl Trop Dis. 2017 Jul 26;11(7):e0005816. doi: 10.1371/journal.pntd.0005816. eCollection 2017 Jul.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28746337 | PMCID:PMC5546710","pubmed","28746337","create date:2017/07/27 | first author:Doyle SR",
"Tpc1 is an important Zn(II)2Cys6 transcriptional regulator required for polarized growth and virulence in the rice blast fungus.","/pubmed/28742127","Galhano R, Illana A, Ryder LS, Rodríguez-Romero J, Demuez M, Badaruddin M, Martinez-Rocha AL, Soanes DM, Studholme DJ, Talbot NJ, Sesma A.","PLoS Pathog. 2017 Jul 24;13(7):e1006516. doi: 10.1371/journal.ppat.1006516. eCollection 2017 Jul.","PLoS Pathog.  2017","PubMed","citation","PMID:28742127 | PMCID:PMC5542705","pubmed","28742127","create date:2017/07/26 | first author:Galhano R",
"Genome-wide identification of lineage and locus specific variation associated with pneumococcal carriage duration.","/pubmed/28742023","Lees JA, Croucher NJ, Goldblatt D, Nosten F, Parkhill J, Turner C, Turner P, Bentley SD.","Elife. 2017 Jul 25;6. pii: e26255. doi: 10.7554/eLife.26255. [Epub ahead of print]","Elife.  2017","PubMed","citation","PMID:28742023","pubmed","28742023","create date:2017/07/26 | first author:Lees JA",
"Evaluation of Parameters for Confident Phosphorylation Site Localization Using an Orbitrap Fusion Tribrid Mass Spectrometer.","/pubmed/28741359","Ferries S, Perkins S, Brownridge PJ, Campbell A, Eyers PA, Jones AR, Eyers CE.","J Proteome Res. 2017 Aug 11. doi: 10.1021/acs.jproteome.7b00337. [Epub ahead of print]","J Proteome Res.  2017","PubMed","citation","PMID:28741359","pubmed","28741359","create date:2017/07/26 | first author:Ferries S",
"Novel Blood Pressure Locus and Gene Discovery Using Genome-Wide Association Study and Expression Data Sets From Blood and the Kidney.","/pubmed/28739976","Wain LV, Vaez A, Jansen R, Joehanes R, van der Most PJ, Erzurumluoglu AM, O'Reilly PF, Cabrera CP, Warren HR, Rose LM, Verwoert GC, Hottenga JJ, Strawbridge RJ, Esko T, Arking DE, Hwang SJ, Guo X, Kutalik Z, Trompet S, Shrine N, Teumer A, Ried JS, et al.","Hypertension. 2017 Jul 24. pii: HYPERTENSIONAHA.117.09438. doi: 10.1161/HYPERTENSIONAHA.117.09438. [Epub ahead of print]","Hypertension.  2017","PubMed","citation","PMID:28739976","pubmed","28739976","create date:2017/07/26 | first author:Wain LV",
"Large numbers of explanatory variables, a semi-descriptive analysis.","/pubmed/28739925","Cox DR, Battey HS.","Proc Natl Acad Sci U S A. 2017 Aug 8;114(32):8592-8595. doi: 10.1073/pnas.1703764114. Epub 2017 Jul 24.","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28739925","pubmed","28739925","create date:2017/07/26 | first author:Cox DR",
"Genetic association of pro-inflammatory cytokine gene polymorphisms with coronary artery disease (CAD) in a North Indian population.","/pubmed/28739396","Mastana S, Prakash S, Akam EC, Kirby M, Lindley MR, Sinha N, Agrawal S.","Gene. 2017 Jul 21. pii: S0378-1119(17)30574-7. doi: 10.1016/j.gene.2017.07.050. [Epub ahead of print]","Gene.  2017","PubMed","citation","PMID:28739396","pubmed","28739396","create date:2017/07/26 | first author:Mastana S",
"Genome-Wide Linkage and Association Mapping of Halo Blight Resistance in Common Bean to Race 6 of the Globally Important Bacterial Pathogen.","/pubmed/28736566","Tock AJ, Fourie D, Walley PG, Holub EB, Soler A, Cichy KA, Pastor-Corrales MA, Song Q, Porch TG, Hart JP, Vasconcellos RCC, Vicente JG, Barker GC, Miklas PN.","Front Plant Sci. 2017 Jul 7;8:1170. doi: 10.3389/fpls.2017.01170. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28736566 | PMCID:PMC5500643","pubmed","28736566","create date:2017/07/25 | first author:Tock AJ",
"A novel genetic variant of Streptococcus pneumoniae serotype 11A discovered in Fiji.","/pubmed/28736074","Manna S, Ortika B, Dunne EM, Holt KE, Kama M, Russell FM, Hinds J, Satzke C.","Clin Microbiol Infect. 2017 Jul 20. pii: S1198-743X(17)30381-6. doi: 10.1016/j.cmi.2017.06.031. [Epub ahead of print]","Clin Microbiol Infect.  2017","PubMed","citation","PMID:28736074","pubmed","28736074","create date:2017/07/25 | first author:Manna S",
"Clinical streptococcal isolates, distinct from Streptococcus pneumoniae, but containing the β-glucosyltransferase tts gene and expressing serotype 37 capsular polysaccharide.","/pubmed/28729954","Sheppard CL, Kapatai G, Broughton K, Schaefer U, Hannah M, Litt DJ, Fry NK.","PeerJ. 2017 Jul 18;5:e3571. doi: 10.7717/peerj.3571. eCollection 2017.","PeerJ.  2017","PubMed","citation","PMID:28729954 | PMCID:PMC5518733","pubmed","28729954","create date:2017/07/22 | first author:Sheppard CL",
"Oecomys catherinae (Sigmodontinae, Cricetidae): Evidence for chromosomal speciation?","/pubmed/28727788","Malcher SM, Pieczarka JC, Geise L, Rossi RV, Pereira AL, O'Brien PCM, Asfora PH, Fonsêca da Silva V, Sampaio MI, Ferguson-Smith MA, Nagamachi CY.","PLoS One. 2017 Jul 20;12(7):e0181434. doi: 10.1371/journal.pone.0181434. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28727788 | PMCID:PMC5519095","pubmed","28727788","create date:2017/07/21 | first author:Malcher SM",
"Polygenic risk score analysis of pathologically confirmed alzheimer disease.","/pubmed/28727176","Escott-Price V, Myers AJ, Huentelman M, Hardy J.","Ann Neurol. 2017 Jul 20. doi: 10.1002/ana.24999. [Epub ahead of print]","Ann Neurol.  2017","PubMed","citation","PMID:28727176","pubmed","28727176","create date:2017/07/21 | first author:Escott-Price V",
"Dynamics of genomic innovation in the unicellular ancestry of animals.","/pubmed/28726632","Grau-Bové X, Torruella G, Donachie S, Suga H, Leonard G, Richards TA, Ruiz-Trillo I.","Elife. 2017 Jul 20;6. pii: e26036. doi: 10.7554/eLife.26036.","Elife.  2017","PubMed","citation","PMID:28726632","pubmed","28726632","create date:2017/07/21 | first author:Grau-Bové X",
"Integrative Genomics Identifies the Molecular Basis of Resistance to Azacitidine Therapy in Myelodysplastic Syndromes.","/pubmed/28723562","Unnikrishnan A, Papaemmanuil E, Beck D, Deshpande NP, Verma A, Kumari A, Woll PS, Richards LA, Knezevic K, Chandrakanthan V, Thoms JAI, Tursky ML, Huang Y, Ali Z, Olivier J, Galbraith S, Kulasekararaj AG, Tobiasson M, Karimi M, Pellagatti A, Wilson SR, Lindeman R, et al.","Cell Rep. 2017 Jul 18;20(3):572-585. doi: 10.1016/j.celrep.2017.06.067.","Cell Rep.  2017","PubMed","citation","PMID:28723562","pubmed","28723562","create date:2017/07/21 | first author:Unnikrishnan A",
"Systematic longitudinal survey of invasive Escherichia coli in England demonstrates a stable population structure only transiently disturbed by the emergence of ST131.","/pubmed/28720578","Kallonen T, Brodrick HJ, Harris SR, Corander J, Brown NM, Martin V, Peacock SJ, Parkhill J.","Genome Res. 2017 Jul 18. doi: 10.1101/gr.216606.116. [Epub ahead of print]","Genome Res.  2017","PubMed","citation","PMID:28720578 | PMCID:PMC5538559","pubmed","28720578","create date:2017/07/20 | first author:Kallonen T",
"The €100 lab: A 3D-printable open-source platform for fluorescence microscopy, optogenetics, and accurate temperature control during behaviour of zebrafish, Drosophila, and Caenorhabditis elegans.","/pubmed/28719603","Maia Chagas A, Prieto-Godino LL, Arrenberg AB, Baden T.","PLoS Biol. 2017 Jul 18;15(7):e2002702. doi: 10.1371/journal.pbio.2002702. eCollection 2017 Jul.","PLoS Biol.  2017","PubMed","citation","PMID:28719603 | PMCID:PMC5515398","pubmed","28719603","create date:2017/07/19 | first author:Maia Chagas A",
"AMPA receptors control fear extinction through an Arc-dependent mechanism.","/pubmed/28716957","Trent S, Barnes P, Hall J, Thomas KL.","Learn Mem. 2017 Jul 17;24(8):375-380. doi: 10.1101/lm.045013.117. Print 2017 Aug.","Learn Mem.  2017","PubMed","citation","PMID:28716957 | PMCID:PMC5516687","pubmed","28716957","create date:2017/07/19 | first author:Trent S",
"Understanding the pathophysiology of postpartum psychosis: Challenges and new approaches.","/pubmed/28713685","Davies W.","World J Psychiatry. 2017 Jun 22;7(2):77-88. doi: 10.5498/wjp.v7.i2.77. eCollection 2017 Jun 22. Review.","World J Psychiatry.  2017","PubMed","citation","PMID:28713685 | PMCID:PMC5491479","pubmed","28713685","create date:2017/07/18 | first author:Davies W",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Unmanned Aerial Vehicle Remote Sensing for Field-Based Crop Phenotyping: Current Status and Perspectives.","/pubmed/28713402","Yang G, Liu J, Zhao C, Li Z, Huang Y, Yu H, Xu B, Yang X, Zhu D, Zhang X, Zhang R, Feng H, Zhao X, Li Z, Li H, Yang H.","Front Plant Sci. 2017 Jun 30;8:1111. doi: 10.3389/fpls.2017.01111. eCollection 2017. Review.","Front Plant Sci.  2017","PubMed","citation","PMID:28713402 | PMCID:PMC5492853","pubmed","28713402","create date:2017/07/18 | first author:Yang G",
"Synaptic Interactome Mining Reveals p140Cap as a New Hub for PSD Proteins Involved in Psychiatric and Neurological Disorders.","/pubmed/28713243","Alfieri A, Sorokina O, Adrait A, Angelini C, Russo I, Morellato A, Matteoli M, Menna E, Boeri Erba E, McLean C, Armstrong JD, Ala U, Buxbaum JD, Brusco A, Couté Y, De Rubeis S, Turco E, Defilippi P.","Front Mol Neurosci. 2017 Jun 30;10:212. doi: 10.3389/fnmol.2017.00212. eCollection 2017.","Front Mol Neurosci.  2017","PubMed","citation","PMID:28713243 | PMCID:PMC5492163","pubmed","28713243","create date:2017/07/18 | first author:Alfieri A",
"Biological impact of advanced glycation endproducts on estrogen receptor-positive MCF-7 breast cancer cells.","/pubmed/28712835","Matou-Nasri S, Sharaf H, Wang Q, Almobadel N, Rabhan Z, Al-Eidi H, Yahya WB, Trivilegio T, Ali R, Al-Shanti N, Ahmed N.","Biochim Biophys Acta. 2017 Jul 13. pii: S0925-4439(17)30237-5. doi: 10.1016/j.bbadis.2017.07.011. [Epub ahead of print]","Biochim Biophys Acta.  2017","PubMed","citation","PMID:28712835","pubmed","28712835","create date:2017/07/18 | first author:Matou-Nasri S",
"Evaluation of estrogen receptor alpha activation by glyphosate-based herbicide constituents.","/pubmed/28711546","Mesnage R, Phedonos A, Biserni M, Arno M, Balu S, Corton JC, Ugarte R, Antoniou MN.","Food Chem Toxicol. 2017 Jul 12;108(Pt A):30-42. doi: 10.1016/j.fct.2017.07.025. [Epub ahead of print]","Food Chem Toxicol.  2017","PubMed","citation","PMID:28711546","pubmed","28711546","create date:2017/07/18 | first author:Mesnage R",
"Interindividual Variability in Biomarkers of Cardiometabolic Health after Consumption of Major Plant-Food Bioactive Compounds and the Determinants Involved.","/pubmed/28710143","Milenkovic D, Morand C, Cassidy A, Konic-Ristic A, Tomás-Barberán F, Ordovas JM, Kroon P, De Caterina R, Rodriguez-Mateos A.","Adv Nutr. 2017 Jul 14;8(4):558-570. doi: 10.3945/an.116.013623. Print 2017 Jul. Review.","Adv Nutr.  2017","PubMed","citation","PMID:28710143 | PMCID:PMC5502866","pubmed","28710143","create date:2017/07/16 | first author:Milenkovic D",
